iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
GUM,GU,829,Guam,East Asia & Pacific,High income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUM,GU,829,Guam,East Asia & Pacific,High income,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.24,11.24,,93.18,21.32,0.82,,13.67,,,,11.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.21,,,,,,13.67,,267.23,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.23,9.23,,90.18,19.08,1.00,,11.99,,,,9.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.96,,,,,,11.99,,259.87,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.62,9.07,,90.45,21.48,0.96,,14.30,,,,8.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25,,,,,,14.30,,302.24,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.53,9.53,,89.97,27.91,1.06,,19.38,,,,9.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.14,,,,,,19.38,,347.56,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.52,9.70,,91.01,28.63,0.96,,20.87,,,,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.62,,,,,,20.87,,390.37,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55,13.85,,93.66,28.03,0.94,,20.36,,,,8.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.01,,,,,,20.36,,408.90,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.55,15.10,,83.03,28.09,3.09,,20.91,,,,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.43,,,,,,20.91,,422.88,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.13,15.82,,90.52,30.12,1.66,,23.04,,,,11.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.30,,,,,,23.04,,415.22,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41,20.07,,95.64,31.35,0.91,,23.99,,,,13.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.91,,,,,,23.99,,441.81,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.86,21.02,,85.72,31.44,3.50,,24.27,,,,14.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.21,,,,,,24.27,,455.80,,,,,,,,,,,,,,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.44,22.88,,85.27,31.30,3.95,,24.33,,,,16.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.56,,,,,,24.33,,460.33,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68,25.90,,87.76,34.43,3.61,,27.22,,,,16.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.29,,,,,,27.22,,507.36,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.18,28.34,,85.52,38.89,4.80,,30.85,,,,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.44,,,,,,30.85,,541.51,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.00,32.07,,69.91,42.70,13.80,,34.07,,,,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82,,,,,,34.07,,582.28,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05,26.17,,89.69,34.09,3.01,,27.43,,,,13.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.57,,,,,,27.43,,619.48,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.74,29.58,,88.77,38.21,3.74,,30.50,,,,11.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.50,,,,,,30.50,,702.74,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.97,32.72,,59.37,43.68,22.39,,34.43,,,,12.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.68,,,,,,34.43,,732.92,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22,41.75,,57.57,55.28,30.77,,42.58,,,,13.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.05,,,,,,42.58,,860.53,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.09,40.57,,56.49,54.11,31.25,,41.77,,,,13.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.33,,,,,,41.77,,870.94,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11,45.14,,50.40,56.09,44.43,,44.90,,,,16.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.88,,,,,,44.90,,833.49,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68,47.20,1.37,46.21,56.61,54.93,,45.56,,,,17.94,,17.94,,,,,,,,,,,,,,,,,,,,,,,,21.44,,,,,,,36.61,,,,,,45.56,,850.20,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12,60.59,1.99,50.90,62.42,58.46,,50.78,,,,21.82,,21.82,,,,,,,,,,,,,,,,,,2.50,,,,,,28.44,,,,,,,39.61,,,,,,50.78,,774.84,,,,,,,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.82,78.22,3.57,43.53,86.27,101.48,,70.31,,,,29.39,,29.39,,,,,,,,,,,,,,,,,,2.79,,,,,,36.49,,,,,,,36.72,,,,,,70.31,,933.81,,,,,,0.48,,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78,114.35,3.94,45.31,102.35,138.04,,84.03,,,,33.67,,33.67,,,,,,,,,,,,,,,,,,3.00,,,,,,58.89,,,,,,,35.43,,,,,,84.03,,1083.59,,,,,,0.24,80.31,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.56,108.09,3.29,42.61,107.26,145.56,,87.13,,,,34.78,,34.78,,,,,,,,,,,,,,,,,,3.00,,,,,,50.83,,,,,,,36.22,,,,,,87.13,,894.63,,,,,,0.60,35.19,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,123.57,3.70,42.74,113.24,165.56,,91.61,,,,33.59,,33.59,,,,,,,,,,,,,,,,,,3.00,,,,,,61.59,,,,,,,32.69,,,,,,91.61,,1066.99,,,,,,,21.39,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.91,111.14,4.41,36.19,124.02,195.94,,100.57,,,,38.04,,38.04,,,,,,,,,,,,,,,,,,3.00,,,,,,49.74,,,,,,,33.72,,,,,,100.57,,1213.19,,,,,,,17.24,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.26,60.01,4.13,23.72,111.36,192.96,,90.46,,,,34.25,,34.25,,,,,,,,,,,,,,,,,,3.92,,,,,,14.55,,,,,,,33.45,,,,,,90.46,,735.01,,,,,,,24.54,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.42,79.73,5.15,,125.83,,,100.46,,,,45.36,,45.36,,,,,,,,,,,,,,,,,,3.07,,,,,,19.66,,,,,,,40.23,,,,,,100.46,,947.08,,,,,,,18.85,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.68,62.54,2.94,,75.55,,,61.00,,,,28.30,,28.30,,,,,,,,,,,,,,,,,,3.13,,,,,,16.85,,,,,,,42.09,,,,,,61.00,,411.08,,,,,,,18.17,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.17,62.98,2.52,,75.71,,,61.62,,,,29.61,,29.61,,,,,,,,,,,,,,,,,,3.58,,,,,,16.25,,,,,,,44.09,,,,,,61.62,,431.75,,,,,,,30.26,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42,40.06,1.58,18.40,52.23,177.64,,42.71,,,,18.73,,18.73,,,,,,,,,,,,,,,,,,4.02,,,,,,10.38,,,,,,,40.79,,,,,,42.71,,265.14,,,,,,,24.96,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.20,51.94,2.28,,70.35,,,59.46,,,,21.47,,21.47,,,,,,,,,,,,,,,,,,6.18,,,,,,14.89,,,,,,,32.29,,,,,,59.46,,403.04,,,,,,0.27,8.57,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.60,57.65,2.49,23.68,67.18,185.78,,56.43,,,,20.90,,20.90,,,,,,,,,,,,,,,,,,7.11,,,,,,18.16,,,,,,,32.97,,,,,,56.43,,456.65,,,,,,0.27,7.71,,,,,,1.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.05,45.41,2.24,22.07,61.37,160.35,,50.46,,,,21.85,,21.85,,,,,,,,,,,,,,,,,,6.94,,,,,,11.66,,,,,,,39.73,,,,,,50.46,,471.68,,,,,,0.25,7.21,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.02,47.01,2.20,24.67,64.52,143.57,,54.38,,,,28.01,,28.01,,,,,,,,,,,,,,,,,,6.32,,,,,,9.79,,,,,,,47.85,,,,,,54.38,,578.79,,,42.89,23.07,65.97,0.27,7.24,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.35,61.40,2.70,38.13,69.61,99.63,,59.54,,,,42.05,,42.05,,,,,,,,,,,,,,,,,,7.31,,,,,,10.41,,,,,,,66.08,,,,,,59.54,,674.46,,,32.14,18.57,50.71,2.07,8.08,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.43,67.28,2.81,47.23,71.66,75.18,,61.17,0.17,0.47,,48.24,,48.24,,,,,,,,,,,,,,,,,,8.48,,,,,,10.31,,,,,,,74.28,,,,,,61.17,,721.34,,,13.97,12.22,26.19,2.00,8.01,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55,72.91,3.52,52.51,76.28,65.95,,65.82,0.20,0.59,,56.07,,56.07,,,,,,,,,,,,,,,,,,8.67,,,,,,9.74,,,,,,,79.84,,,,,,65.82,,679.03,,,6.14,15.46,21.60,1.95,14.91,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.07,65.25,7.03,51.37,73.32,61.78,,62.45,0.19,0.46,,57.08,,57.08,,,,,,,,,,,,,,,,,,8.03,,,,,,7.09,,,,,,,80.16,,,,,,62.45,,654.19,,,6.45,20.05,26.50,2.95,16.55,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.47,70.43,6.65,54.35,76.59,59.16,,65.68,,0.52,,57.12,,57.12,,,,,,,,,,,,,,,,,4.52,8.59,30.41,3.93,0.97,10.83,65.63,9.50,1.45,16.23,,16.91,,,76.85,,21.49,,,100.00,65.68,,678.88,,,5.77,18.59,24.35,3.83,16.00,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.78,74.25,9.06,64.76,85.18,40.40,,76.44,0.41,0.58,,60.66,,60.72,,,,,,,,,,,,,,,,,4.11,9.38,36.40,3.94,0.51,5.68,66.69,10.17,0.81,9.04,,16.18,,,69.05,,17.96,,,100.00,76.44,,743.80,,,6.25,17.45,23.70,3.13,17.55,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.13,76.71,10.05,66.43,88.55,38.76,,80.37,0.50,0.68,,61.90,,62.12,,,,,,,,,,,,,,,,,4.11,11.80,35.82,3.89,0.62,6.79,66.15,11.01,0.86,9.43,,16.70,,,66.11,,21.83,,,100.00,80.37,,774.66,,,3.43,20.91,24.33,7.02,19.42,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.89,74.60,13.44,66.36,92.48,37.82,,83.79,1.35,1.01,8.38,57.21,,57.55,,,,,,,,,,,,,,,,,4.16,11.81,35.79,3.88,0.88,10.40,65.43,13.87,0.95,11.20,,14.96,,,53.57,,23.16,,,100.00,83.79,,815.66,,,1.77,20.72,22.49,13.36,17.90,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2004,,6.11,,,,,,,,,,,,,,,,,,,,,,,10.33,,,,,,,,,,,,,,,41.04,73.47,12.68,68.43,92.73,33.90,,84.88,3.63,1.06,10.33,53.13,,53.20,,,,,,,,,,,,,,,,,4.33,11.86,,3.73,1.00,12.43,,15.42,1.33,16.64,,15.43,,,48.35,,21.48,,,100.00,84.88,,835.33,,,3.74,25.72,29.46,19.42,17.90,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2005,,6.10,,,,,,,,,,,,,,,,,,,,,,,11.15,,,,,,,,,,,,,,,41.73,75.01,16.01,70.56,94.61,31.30,,84.68,3.65,1.18,8.43,57.05,,57.12,,,,,,,,,,,,,,,,,4.60,11.95,,3.49,1.27,15.71,,16.04,1.81,22.45,,15.86,,,49.27,,15.85,,,100.00,84.68,,867.55,,,2.86,26.20,29.06,24.40,22.31,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2006,,6.24,,,,,,,,,,,,,,,,,,,,,,,12.06,,,,,,,,,,,,,,,16.63,29.20,6.24,71.66,38.61,11.55,,34.14,2.37,1.00,7.35,22.63,,22.66,,,,,,,,,,,,,,,,,4.62,12.01,,3.42,1.58,19.73,,15.76,2.41,29.98,,16.28,,,48.71,,30.11,,,100.00,34.14,,993.93,,,15.51,60.18,75.69,9.16,9.37,,,,,,0.00,,,
GUY,GY,336,Guyana,Latin America & Caribbean,Upper middle income,2007,,6.36,,,,,,,,,,,,,,,,,,,,,,,13.14,,,,,,,,,,,,,,,16.68,27.02,5.85,74.19,37.65,9.40,,33.11,,,7.59,22.31,,22.36,,,,,,,,,,,,,,,,,4.58,12.14,,3.19,1.91,23.29,,12.70,2.78,33.83,,17.50,,,50.38,,33.53,,,100.00,33.11,,1066.98,,,16.59,50.21,66.80,10.20,10.18,,,,,,0.00,,,
